@relation ceratocystis1
% ceratocystis_test_90_10_rgb_11_fs9_res1

@attribute feature2 numeric
@attribute feature5 numeric
@attribute feature23 numeric
@attribute feature27 numeric
@attribute feature32 numeric
@attribute feature34 numeric
@attribute feature35 numeric
@attribute feature45 numeric
@attribute class {1,2,3}

@data
107.26,2542.6019,6,107.728272,139.932128,375,491,515,2
102.31,801.8371,17,106.838519,121.763724,408,478,524,2
104.24,219.2219,8,107.05642,103.268821,377,496,583,2
106.24,164.5899,4,103.841852,48.271958,263,408,608,2
103.98,224.5584,2,105.944815,94.131778,353,491,557,2
105.87,969.0184,4,109.223333,167.41393,435,497,523,2
104.62,302.3944,9,108.749877,96.581812,361,410,512,2
123.25,224.7019,8,111.321728,85.004347,330,402,550,2
106.02,75.2675,3,107.078765,60.627662,366,415,541,2
103.42,75.1971,4,107.736543,55.70892,348,412,491,2
111.43,806.3411,1,106.428025,205.281085,438,427,485,2
109.51,480.6179,11,106.270864,79.210689,350,381,492,2
104.95,128.22,9,105.73716,86.375919,398,474,539,2
99.8,759.4184,3,107.843704,175.985492,378,435,465,2
103.36,354.9096,10,107.447901,189.593017,386,448,473,2
107.09,600.8604,4,108.68963,194.631896,319,401,484,2
103.48,1106.9296,6,104.455679,71.545332,340,464,519,2
107.1,546.6636,8,107.439753,119.87332,333,519,550,2
101.12,168.9104,2,105.748148,102.688043,411,459,502,2
102.16,151.0124,6,105.296914,101.405046,381,464,537,2
107.24,241.6891,10,106.120864,47.597113,386,406,478,2
110.65,1284.1379,7,106.011852,82.445804,359,398,464,2
102.29,440.6656,4,106.556667,127.136878,445,430,488,2
103.58,63.4116,5,105.847284,73.338534,320,432,481,2
106.63,186.3584,7,104.967284,42.941318,405,424,517,2
107.29,265.6756,7,106.519877,81.217304,380,421,498,2
104.47,661.66,8,105.64642,178.243505,466,441,497,2
103.35,682.0236,3,104.573951,47.211263,368,404,500,2
107.49,608.7104,7,106.764321,84.771575,297,521,570,2
103.94,362.2419,3,106.774815,140.621684,302,456,493,2
123.84,33.3451,7,114.948889,99.017733,383,414,519,2
112.85,1704.3436,7,107.820494,143.991849,372,421,468,2
106.49,1230.9624,4,109.239506,209.579657,345,407,489,2
106.56,271,7,107.817654,73.796805,398,426,478,2
107.4,544.2075,6,110.345556,127.190281,388,492,569,2
103.12,125.2424,4,106.648642,167.988572,365,422,484,2
109.81,1046.5059,1,106.108395,81.449914,343,507,604,2
106.84,1845.06,7,107.689136,106.941555,368,474,517,2
118.05,825.2579,11,115.029753,105.790539,469,495,541,2
102.08,233.0259,6,105.34037,82.373556,318,401,466,2
102.04,918.3211,1,109.252593,144.970438,446,417,455,2
105.87,895.6436,6,106.208272,166.251479,415,434,522,2
101.76,252.6275,5,105.181481,65.968199,411,427,490,2
104.48,239.7844,10,106.260864,64.596973,370,451,514,2
108.96,1766.0356,6,106.022469,52.91691,378,493,537,2
130.21,2257.3816,11,115.638889,120.295679,314,491,555,3
122.5,773.7964,1,113.084815,115.199802,354,370,461,3
125.27,204.1331,3,110.376667,120.931851,401,368,462,3
133.38,94.7396,7,121.33321,66.42489,306,399,469,3
134.53,730.8244,13,125.563333,90.002643,308,382,520,3
120.83,402.6691,4,112.154074,53.357076,324,455,535,3
111.78,128.9564,4,118.890247,45.01513,435,424,537,3
129.28,80.6331,8,119.974691,49.464728,347,387,480,3
129.29,194.3796,8,122.534568,37.794228,393,441,532,3
124.53,849.6276,3,121.641728,62.594508,331,403,477,3
125.09,318.8939,6,112.541728,38.997456,446,473,570,3
130.59,702.8419,10,118.15679,74.206452,406,452,514,3
125.82,488.29,2,117.079136,16.680944,318,409,586,3
124.98,557.0691,7,112.729506,51.998294,323,415,501,3
130.11,154.0099,9,116.475556,105702,323,439,547,3
130.85,246.1411,7,123.145802,56.767951,339,401,486,3
125.98,338.7851,9,117.68716,42.455765,290,471,552,3
131.2,188.2875,11,123.11,58.685884,340,416,484,3
129.78,152.7379,8,114.411358,16.373744,394,378,506,3
130.59,288.8136,5,121.017654,59.115266,315,423,491,3
125.65,530.02,10,113.068642,53.273864,346,497,593,3
120.26,492.4091,3,116.160247,41.985067,406,487,548,3
130.77,390.14,7,122.156914,103.943947,331,473,576,3
130.53,171.6739,10,118.595802,52.574611,284,457,556,3
133.79,100.3171,10,121.29321,48.992916,328,351,475,3
134.11,597.0651,0,120.092222,57.319405,366,466,547,3
126.7,153.2011,6,113.476296,55.074568,341,457,526,3
132.42,344.6096,7,120.192099,79.736583,318,393,483,3
131.69,90.1624,9,122.600247,56.511545,354,419,500,3
112.64,190.8491,2,114.987407,115.376227,325,355,500,3
129.54,286.2476,10,117.707407,47.268862,282,460,539,3
129.91,177.67,10,122.931111,55.766115,379,467,533,3
130.52,214.3904,4,120.83284,82.842941,325,493,575,3
131.96,56.2616,7,117.344074,67.09988,275,404,545,3
124.04,229.25,12,114.22716,55.649549,348,501,582,3
129.69,72.1699,5,120.952469,40.932698,410,433,510,3
121.05,304.5771,6,108.830494,36.437801,298,456,533,3
122.24,357.0251,8,115.529259,66.242611,340,430,506,3
130.31,409.5371,4,115.066173,96.669584,397,459,539,3
130.36,185.17,10,116.59963,71.22489,281,495,575,3
129.57,176.9211,4,117.872593,73.322963,288,407,559,3
126.43,613.8339,6,121.205926,59.326335,344,408,495,3
127.97,516.2779,4,119.895309,38.974884,304,460,602,3
131.64,68.2076,10,118.819753,64.434549,274,412,551,3
124.41,184.8316,2,116.49321,34.043926,291,469,603,3
126.83,919.5284,11,115.352469,71.646667,433,449,506,3
121.84,796.1779,0,113.459877,118.591956,339,397,505,3
124.79,347.3659,15,113.066543,57.685715,350,491,579,3
132.33,274.3971,3,122.684074,18.048842,406,461,566,3
114.62,3329.8699,4,108.267037,147.814335,351,435,493,3
133.27,268.5419,2,117.071235,79.977378,367,429,527,3
127.84,294.5275,4,123.840988,83.875254,357,422,600,3
130.27,120.7564,3,122.699012,59.477199,362,430,506,3
127.71,109.2504,6,114.597901,112.220605,312,517,546,3
125.47,1902.1696,6,115.228642,76.726916,291,419,485,3
122.48,101.9851,7,109.859877,62.11479,311,436,541,3
133.36,147.4331,7,122.661975,64.283592,312,406,464,3
119.49,185.8144,9,123.250494,67.755336,311,442,488,3
124.98,283.4251,6,116.14321,46.454014,301,429,554,3
120.27,412.1404,4,116.51284,48.215284,296,435,524,3
129.33,385.6675,6,119.373333,62.651369,284,418,556,3
130.35,316.9875,7,123.944321,57.118796,328,393,463,3
129.8,137.2356,7,117.645062,52.742949,281,453,532,3
125.6,958.5024,6,116.616543,54.791562,287,436,526,3
125.81,528.6475,2,123.047778,93.778927,317,457,567,3
131.65,304.6424,3,120.268889,63.040123,366,465,548,3
131.14,46.4516,12,117.89963,64.690566,283,407,540,3
134.78,133.8331,11,122.86716,59.948842,318,405,470,3
132.93,402.5691,3,122.675185,83.045392,319,376,476,3
130.78,109.4339,7,122.121358,54.428786,366,428,514,3
108.78,333,7,123.665309,81.001236,322,464,543,3
128.93,427.3475,7,115.11358,78.652775,422,436,516,3
120.12,240.5275,4,115.988642,43.177179,421,497,568,3
127.38,854.4524,0,110.357901,72.525717,355,437,498,3
125.88,332.4584,4,122.291235,42.009588,340,374,472,3
123.15,1295.1291,2,116.237531,114.180429,345,390,501,3
130.77,183.69,6,120.918765,73.487942,297,389,464,3
131.28,220.6675,7,122.962716,57.201327,359,426,501,3
126.9,563.8931,2,119.666914,43.200974,303,445,596,3
127.03,232.0875,12,114.194568,102.390126,327,341,483,3
130.21,80.6876,13,122.104321,70.188337,306,364,517,3
123.75,548.0724,6,115.451235,72.187188,411,460,521,3
120.87,897.7459,3,122.900494,55.578431,394,469,539,3
130.72,83.1731,4,120.743951,101.026345,365,406,546,3
128.19,304.0444,5,116.354444,47.183227,407,411,510,3
132.38,71.8536,8,119.175309,67.751335,364,457,539,3
128.03,279.0496,7,115.09037,111.137575,314,513,560,3
132.66,958.8096,4,115.343704,55.16632,371,494,501,3
127.58,252.5116,7,118.025185,70.425126,464,475,566,3
128.89,104.8336,7,116.025802,94.116381,331,443,546,3
121.68,154.5211,3,117.45358,114.557337,386,354,451,3
128.35,265.9971,6,114.051852,48.961925,344,498,580,3
131.77,526.6236,8,120.66037,56.614974,388,454,562,3
122.13,73.5736,9,117.906173,119.772893,326,439,568,3
115.18,263.7456,4,109.049136,112.734992,410,432,520,3
122.76,615.4404,4,112.030864,57.514987,354,383,452,3
129.26,1107.2396,8,111.383704,106.331139,408,379,475,3
129.33,100.4491,8,117.885802,74.157384,288,424,561,3
122.7,684.9924,3,115.309012,104.03424,354,440,525,3
133.66,55.2539,5,120.07284,62.885175,304,411,468,3
123.96,206.96,4,111.966543,53.428831,417,458,552,3
122.63,299.1451,6,117.15284,33.999738,371,487,561,3
130.2,1258.2099,6,112.818148,90.354429,428,495,551,3
117.41,179.2211,7,112.097037,83.562161,353,452,503,3
129.59,222.8,1,122.261728,58.406496,330,416,488,3
133.05,440.79,4,124.037531,101.880231,317,369,511,3
130.87,76.6464,3,117.921728,67.440616,288,399,554,3
133.71,198.1059,10,121.144691,103.241432,323,392,483,3
128.08,123.5011,3,117.004321,14.90477,311,411,561,3
127.75,731.5996,2,115.122963,111.581165,320,503,549,3
129.92,59.0596,5,122.310247,49.832831,316,389,523,3
122.78,71.9259,9,107.088272,54.364056,277,363,453,3
132.01,107.4016,8,114.119012,70.51117,350,454,514,3
130.27,144.2864,3,124.78284,94.702911,314,383,507,3
128.22,479.3296,7,121.138642,90.710296,328,497,585,3
126.82,255.9475,9,113.945185,81.085087,350,395,481,3
127.22,404.0564,3,114.174691,61.495387,322,425,547,3
124.72,407.1171,8,115.035185,100.496998,344,457,531,3
127.86,1899.8604,2,119.469012,46.443036,396,443,494,3
121.76,503.93,1,114.141605,112.724978,324,352,504,3
131.31,97.8104,8,111.391111,64.337407,368,399,500,3
125.27,242.3275,5,110.862469,68.965699,393,428,488,3
123.14,332.7576,5,112.244444,131.601598,411,446,537,3
111.78,234.3496,4,111.789877,59.52678,425,460,546,3
121.96,532.8091,6,114.131111,72.098622,342,449,504,3
124.58,74.4899,7,107.244815,56.385055,282,388,470,3
128.22,612.9979,8,118.68284,67.132153,398,450,513,3
128.03,1170.4579,3,111.490247,102.677635,335,458,529,3
127.06,929.9275,8,114.994198,85.922283,407,433,516,3
126.02,346.7931,3,115.666914,119.858531,319,518,553,3
131.31,134.1939,10,111.587407,88.249151,354,446,489,3
127.76,95.9371,6,116.61642,72.705911,287,411,528,3
128.34,67.92,7,123.306543,56.366945,311,360,487,3
128.27,225.0971,12,115.171975,111.885641,322,537,562,3
125.68,236.3459,12,114.39679,84.329684,344,438,512,3
130.41,411.2075,3,116.687037,91.837185,401,464,540,3
129.63,408.2579,8,113.831358,79.365772,358,468,536,3
119.04,256.5,5,117.248765,67.114515,375,438,506,3
132.57,332.6856,3,121.514815,56.396037,314,367,489,3
133.89,62.0211,5,120.231358,58.490988,301,407,474,3
130.55,305.67,8,122.85,53.325833,388,461,557,3
128.44,1134.3611,9,113.885309,104.882124,329,495,531,3
130.78,68.7864,14,119.86358,45.954838,310,447,614,3
130.46,422.5859,1,119.350988,66.160744,290,408,567,3
129.27,176.1971,1,126.283951,89.695744,311,372,516,3
111.41,869.3864,2,108.641852,108.797709,411,447,548,3
128.1,72.1275,4,119.627778,47.213108,358,373,492,3
128,403.9475,7,117.868519,34.564409,369,493,563,3
128.48,119.2075,4,111.272346,23.627298,300,443,563,3
128.58,780.7484,5,114.749753,50.691446,347,492,596,3
129.35,84.7691,7,116.980494,15.339126,318,405,564,3
124.37,125.1139,6,117.238025,118.368341,320,449,559,3
120.84,709.03,7,111.439383,75.053183,406,434,493,3
131.92,297.8716,8,121.737778,116.319739,318,369,493,3
120.12,396.1259,3,111.147037,121.603781,408,460,546,3
120.06,704.6499,2,116.644815,79.144985,457,505,588,3
132.93,162.8476,3,119.489383,51.831998,335,360,463,3
122.17,663.8216,10,123.457654,93.853575,323,467,554,3
130.91,680.7324,2,120.138272,68.370081,438,446,529,3
123.79,463.7971,4,117.673457,60.92069,344,479,585,3
125.33,273.84,7,120.942222,55.501956,353,419,506,3
132.79,148.5536,8,123.103704,93.332875,322,386,493,3
122.02,961.9164,0,113.65679,58.723837,328,447,547,3
128.13,283.0036,4,118.116296,43.875397,287,482,548,3
128.63,163.58,7,118.622469,56.489292,313,431,548,3
124.81,79.4875,3,117.497901,121.884315,329,443,547,3
129.16,1141.4099,5,122.749506,51.266016,317,398,532,3
128.43,199.8939,11,116.381975,68.768641,286,433,524,3
129.17,440.8411,6,118.334938,111.654647,389,431,518,3
127.68,87.6731,2,122.212469,59.618158,315,385,525,3
128.59,166.1459,8,116.755432,45.907146,284,458,516,3
125.82,156.3659,12,108.915185,48.587092,426,473,487,3
129,137.5024,10,119.195802,15.58346,326,424,553,3
126.6,227.7451,2,115.233086,69.823373,440,467,543,3
131.79,610.4344,7,118.418889,78.968148,371,440,538,3
112.12,530.9604,4,112.801852,64.660372,343,467,551,3
129.21,379.3179,7,114.909506,95.148275,331,402,473,3
113.77,372.3576,6,115.276914,43.185295,283,448,498,3
127.52,146.4771,14,116.823704,55.215086,266,432,546,3
131.17,699.56,9,120.488642,67.146931,313,386,462,3
125.84,125.8216,5,110.411235,64.604074,310,422,502,3
117.49,865.2875,6,112.907531,75.875431,422,446,546,3
133.68,81.4676,9,121.539753,61.258724,304,406,477,3
124.47,140.1836,5,118.05037,51.675767,425,432,532,3
124.78,242.6956,5,110.380741,67.944862,393,442,490,3
128.33,257.3011,4,114.765432,107.135442,321,523,555,3
131.94,108.4371,8,119.704938,67.768979,292,403,458,3
129.83,91.0931,8,116.65358,111.883527,332,429,533,3
131.98,191.0779,10,115.663333,91.868752,322,449,544,3
127.92,222.0024,6,117.096667,58.919791,307,409,518,3
126.63,244.8944,3,119.49037,51.398044,305,436,605,3
128.63,181.0331,9,113.443086,17.677341,388,387,509,3
127.14,406.35,6,117.769506,65.467293,267,399,554,3
130.94,163.32,3,124.340988,87.324365,309,402,506,3
125.34,196.8664,8,117.414691,52.803789,266,408,526,3
