@relation 'ceratocystis_test_90_10_rgb_11-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -P 1 -E 1-Sweka.attributeSelection.BestFirst -D 1 -N 5-weka.filters.supervised.instance.Resample-B1.0-S1-Z20.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R1-3'

@attribute feature2 numeric
@attribute feature5 numeric
@attribute feature23 numeric
@attribute feature27 numeric
@attribute feature32 numeric
@attribute feature34 numeric
@attribute feature35 numeric
@attribute feature45 numeric
@attribute class {0,1,2}

@data
104.22,329.2139,11,109.535185,135.35471,412,406,480,1
103.78,177.9475,4,107.757531,105.316612,356,370,455,1
103.01,1008.3579,8,107.983704,160.831216,425,430,447,1
121.7,176.1516,15,111.858642,73.84504,337,411,486,1
103.38,438.0819,7,106.747037,156.459699,593,457,479,1
103.68,118.8091,6,109.918025,73.440249,333,386,485,1
114.29,894.4651,4,109.025062,177.330951,513,497,535,1
121.61,95.1304,4,109.829506,121.026755,358,417,507,1
108.51,995.9104,6,108.094074,137.327846,362,478,530,1
107.56,1384.0419,4,107.192593,173.215665,430,411,508,1
122.84,91.2164,8,116.585309,102.136094,360,487,570,1
101.22,189.7675,10,105.245432,100.193504,312,439,507,1
105.19,1037.1339,6,108.263457,166.556232,444,430,485,1
105.81,471.2859,3,110.785062,95.137656,325,445,445,1
101.74,1615.71,4,105.91321,217.213347,466,442,505,1
106.18,560.3011,1,106.290123,107.681745,349,494,557,1
103.43,423.5939,2,106.798395,121.202685,400,417,476,1
104.46,617.5859,5,107.600988,138.896104,348,509,548,1
100.93,589.9491,5,105.881358,81.456518,387,433,512,1
105.18,489.5571,3,105.489877,124.941068,405,454,502,1
108.8,1140.8491,7,105.283086,99.336584,426,435,485,1
106.25,1093.1856,4,107.757037,192.214901,398,491,558,1
106.49,657.4819,7,106.525926,72.809549,364,404,463,1
100.06,1063.2944,9,104.292346,254.491468,399,440,506,1
108.39,1452.5651,7,108.996667,136.495794,342,444,483,1
109.49,410.2731,4,112.645432,113.77025,351,419,529,1
104.21,353.1499,10,106.398889,54.638011,335,455,507,1
111.37,464.1484,9,106.429012,164.951682,373,401,474,1
106.52,561.3459,5,107.945185,158.382915,379,478,541,1
108.02,1086.4251,12,111.375062,169.226103,443,445,494,1
109.77,495.9404,7,106.598395,50.533164,339,389,507,1
110.08,713.8331,3,109.788889,143.684842,336,479,540,1
118.65,73.07,5,108.795185,139.8101,380,448,541,1
100.18,446.6171,8,108.185679,224.56373,412,495,537,1
101.57,646.6364,6,108.206173,158.131555,454,432,491,1
103.19,546.0419,4,104.588148,86.138014,424,490,529,1
122.42,207.6944,11,109.01963,142.342943,388,475,516,1
103.78,69.3836,7,105.611358,79.290016,383,446,517,1
99.48,418.3816,9,107.21716,159.447588,367,402,436,1
103.29,770.3024,11,108.565556,204.067406,421,460,461,1
100.95,309.5075,7,105.288765,259.334941,427,402,463,1
115.18,167.9851,13,110.54963,76.081111,358,380,404,1
110.55,1250.6384,2,108.447654,111.789528,394,500,525,1
109.46,775.65,10,109.821235,106.035665,384,456,505,1
103.31,604.7176,11,108.899136,194.219994,505,421,497,1
105.43,765.7091,9,105.370247,47.398648,413,432,491,1
101.6,390.7875,5,105.325679,182.255158,418,409,448,1
108.24,406.7384,8,109.782963,116.54561,320,445,505,1
103.17,182.06,2,108.437407,107.890245,373,419,501,1
103.82,715.0075,7,107.154198,129.151406,350,403,465,1
112.3,512.9451,7,111.310494,102.025993,346,455,535,1
102.51,747.1296,2,106.087037,106.759236,396,489,579,1
104.37,262.2636,9,104.629877,71.128471,311,494,537,1
101.71,114.04,5,105.525926,112.692601,309,453,486,1
112.08,420.0675,9,107.905679,165.663196,347,447,486,1
113.1,361.7964,3,106.790247,171.072465,425,428,435,1
109.98,984.5484,5,113.882469,91.74336,322,425,494,1
113.3,495.8779,10,108.176296,156.453112,394,425,481,1
104.05,988.9411,6,105.920123,138.787644,379,409,489,1
102.46,100.7216,1,102.099383,53.036056,308,391,511,1
107.26,186.6211,5,106.622963,88.353973,369,474,535,1
102.28,357.9971,9,109.004568,197.078461,389,435,489,1
113.16,202.6704,3,106.666296,112.237935,333,485,587,1
106.04,196.8324,7,107.192099,140.001755,388,474,530,1
102.93,765.1436,9,107.775556,208.313415,351,408,487,1
101.78,490.3475,5,106.319383,157.191331,410,419,482,1
117.69,664.4836,9,113.114444,137.304595,396,425,523,1
104.61,743.8444,4,108.646914,120.614862,371,450,523,1
107.15,1117.0424,8,106.299012,74.647877,436,427,522,1
111.98,1532.4096,6,107.212346,152.826382,588,462,496,1
106.7,2260.1344,2,106.874198,263.471663,447,388,443,1
106.21,1057.4996,8,106.422099,118.06394,378,497,535,1
102.08,27.1344,8,103.733951,39.611807,293,343,556,1
99.5,278.7779,8,105.213704,126.871064,414,448,516,1
114.5,3046.4716,6,106.500247,78.509789,317,495,508,1
102.67,279.8024,12,105.407407,56.972926,303,499,542,1
104.71,111.8516,7,105.342593,35.583699,354,443,535,1
108.32,789.7104,4,108.648889,98.435436,343,477,531,1
103.28,189.2164,5,109.341605,177.877604,384,459,523,1
108.63,690.1304,7,109.242593,113.414251,484,420,494,1
109.71,661.8224,7,108.61284,66.137752,274,515,546,1
106.92,733.9651,7,107.765309,146.515167,401,460,546,1
104.97,273.0275,4,108.299383,119.713259,375,435,493,1
113.69,453.9131,4,110.447037,102.247382,336,397,481,1
107.64,878.5356,5,107.685926,143.118256,413,368,450,1
108.46,477.3331,2,106.590123,94.966069,335,410,497,1
101.93,242.2944,9,104.418519,74.990097,304,495,561,1
103.46,678.9059,7,110.202716,167.845964,447,433,498,1
112.61,949.5,8,106.877654,143.040227,380,426,501,1
101.43,489.8796,6,105.518025,183.347905,466,451,490,1
103.31,96.5491,4,102.497901,30.936382,277,392,579,1
116.61,983.2336,8,110.701481,211.460152,449,438,506,1
113.37,182.7675,3,111.274938,51.778389,324,411,453,1
108.49,794.24,8,109.374198,133.03466,389,435,479,1
107.05,475.4896,3,106.900247,52.68085,355,440,522,1
107.46,2612.5144,7,110.687531,142.702992,384,484,523,1
106.35,525.8456,3,106.776667,102.95406,311,498,535,1
103.64,351.0539,7,107.34358,115.107772,364,496,559,1
108.82,717.8516,14,105.94642,90.9331,263,446,562,1
106.88,3255.3771,9,108.321605,161.370744,490,486,549,1
107.64,850.7444,8,106.117654,59.534269,349,493,538,1
104.61,165.0779,8,104.795062,73.965637,381,430,493,1
107.9,1044.0916,7,106.459383,67.116715,448,441,474,1
108.36,1760.0179,7,109.210864,168.399611,409,429,480,1
108.47,2806.6275,2,107.349012,145.056385,391,463,528,1
113.07,373.4771,4,107.348025,122.582579,391,417,466,1
122.11,111.9099,12,107.541481,185.748198,460,457,532,1
105.95,451.9296,7,108.148519,148.108403,376,473,490,1
117.96,247.0096,8,108.778395,123.527282,355,428,482,1
108.6,471.2424,7,107.437407,260.536374,438,470,526,1
102.19,84.79,8,107.413704,208.024811,373,421,500,1
107.73,900.6675,13,106.748395,119.656265,382,408,495,1
99.59,240.4875,8,103.681852,189.658473,468,458,499,1
105.87,121.3219,6,105.641481,64.546219,400,409,491,1
112.34,627.9419,2,109.054198,127.803562,363,443,525,1
108.34,1535.7824,13,108.919136,115.859201,375,469,539,1
118.13,1417.7179,10,107.179877,178.783068,401,463,498,1
107.57,262.4844,5,105.937407,65.233579,346,426,508,1
110.55,1768.9624,8,110.024321,118.090944,401,421,487,1
117.88,130.3011,8,108.695062,90.672496,354,455,485,1
102.9,793.89,1,105.595926,130.073679,377,392,461,1
106.92,315.1056,9,107.474198,170.735322,472,404,488,1
101.66,71.7764,3,103.624444,38.012878,287,351,560,1
102.91,564.8171,5,108.375432,176.177083,322,397,453,1
104.38,334.8931,7,111.300988,96.302519,348,438,471,1
108.94,804.1371,1,111.468272,143.447145,366,476,541,1
106,357.7971,8,110.114074,145.53011,437,453,466,1
102.13,1282.2091,4,105.380247,201.881263,554,426,455,1
104.65,99.4164,7,105.349383,81.302407,376,410,505,1
114.71,235.4091,10,106.317284,174.417275,459,459,502,1
101.45,443.8536,6,103.840494,84.658885,411,472,513,1
106.29,835.6275,4,106.04679,111.492593,407,487,551,1
105.26,639.74,14,107.584815,162.071573,460,450,491,1
117.24,286.2744,17,110.584444,118.15299,360,424,520,1
104.7,301.8396,9,108.850494,95.435263,349,485,522,1
106.94,393.0619,6,106.227407,73.970015,401,483,559,1
102.11,237.5331,8,104.858889,37.699733,373,493,562,1
106.37,92.9675,8,108.537901,101.363956,356,417,480,1
106.43,902.2371,5,109.325926,140.829638,348,434,501,1
120.48,449.9056,4,108.529753,190.141376,444,450,505,1
103.55,1147.86,1,111.894938,208.026176,324,413,518,1
104.5,338.5275,8,107.169877,124.987628,368,450,474,1
106.61,516.7171,3,107.129506,94.751644,369,448,498,1
111.08,174.7819,3,106.056173,101.139353,376,450,534,1
113.54,1552.3444,4,108.961852,221.479063,418,453,468,1
110.51,1432.2339,4,106.958395,140.172029,451,465,500,1
117.5,67.3939,6,109.887284,149.182656,350,480,556,1
103.24,45.5411,8,104.856173,43.681899,383,456,526,1
104.47,685.5739,4,108.753086,127.600593,356,457,540,1
108.27,473.6275,10,108.496667,105.354615,360,363,450,1
100.29,40.8179,4,102.506049,57.788244,303,385,563,1
110.28,911.2499,6,106.518642,59.596767,350,391,482,1
108.12,546.5371,7,109.394321,101.947068,328,510,558,1
106.65,1229.9475,5,106.480617,122.331386,394,506,572,1
107.01,751.6675,1,107.895802,108.640322,322,436,514,1
107.31,331.8724,10,104.473951,79.954404,335,460,549,1
99.56,404.1819,5,109.023457,154.64167,480,413,478,1
98.7,355.4875,5,105.578642,143.985129,394,441,496,1
107.5,552.9784,2,107.138642,126.708862,383,514,534,1
116.2,262.76,0,111.988642,99.706933,333,426,492,1
103.46,129.2275,13,107.530123,175.700485,390,450,536,1
103.16,417.1131,10,107.082346,253.700683,422,465,518,1
109.49,355.6556,8,107.069383,124.636061,387,460,518,1
103.74,230.8784,5,105.474568,58.796132,405,459,515,1
105.11,90.2075,2,102.988642,27.570833,292,426,626,1
122.71,41.0619,7,109.434074,158.810711,380,399,475,1
106.51,440.3136,5,105.098765,59.275806,359,445,519,1
110.01,109.7691,7,110.194691,139.997289,355,426,505,1
102.8,210.8624,8,106.535062,138.84994,349,404,468,1
116.13,337.0056,5,108.362963,146.496474,351,404,459,1
105.22,260.1779,7,105.132222,37.462734,381,454,526,1
100.6,104.5619,7,106.077901,228.023991,417,482,496,1
101.31,235.5139,10,105.407901,74.527036,337,440,521,1
112.33,192.2156,6,110.115432,117.732056,416,426,466,1
101.72,958.5904,5,105.634568,96.582467,422,482,516,1
100.11,192.5971,5,104.203333,71.120913,403,440,519,1
102.09,179.72,8,106.765185,143.789404,386,482,535,1
106.07,526.3139,10,108.196049,119.538799,363,508,572,1
105.84,171.2611,6,106.415062,101.186822,383,492,572,1
111.98,674.8379,7,108.956173,128.001565,356,417,475,1
122.57,123.6004,14,111.337284,133.298241,425,440,473,1
99.12,364.8956,8,107.984074,250.217469,449,451,516,1
120.72,84.9419,13,113.651728,88.902716,337,414,503,1
112.14,1160.3296,10,113.005309,147.783423,551,520,599,1
123.21,200.2651,12,116.712099,127.999071,493,382,529,1
108.67,275.6444,4,109.774074,95.772877,417,415,473,1
104.86,73.7436,6,105.740988,30.45071,361,438,517,1
105.63,739.7131,2,104.811605,115.020991,423,428,494,1
110.25,1959.2411,8,110.305926,76.461071,364,445,498,1
102.27,375.6176,8,106.626296,115.599364,351,436,472,1
104.28,127.9075,3,105.664074,40.362189,367,436,513,1
107.97,1656.7259,7,107.768395,121.438073,366,481,542,1
102.13,230.8636,4,108.80358,113.910282,354,481,549,1
107.08,1019.5664,9,108.924321,104.798249,313,510,555,1
108.62,641.5875,8,108.26679,139.374221,355,347,455,1
108.71,912.9275,6,106.864815,248.4739,464,472,478,1
105.15,56.6104,1,106.871358,111.570277,363,486,552,1
100.65,588.38,8,108.199383,160.692396,330,449,491,1
99.56,399.8564,3,106.18037,230.76432,468,459,486,1
109.24,594.7611,6,105.17037,128.277335,437,441,527,1
103.15,458.1371,10,106.775185,169.781427,396,399,451,1
101.48,317.3696,9,105.19679,97.2113,386,447,557,1
105.79,388.9179,10,103.668642,67.923263,348,482,536,1
110.02,1978.1611,5,106.507037,239.74627,450,490,543,1
101.55,93.3304,4,103.664815,28.268767,346,377,522,1
99.13,398.4075,8,105.929136,197.873061,432,437,469,1
113.26,1529.6531,6,106.087654,53.388653,390,366,467,1
106.15,111.2051,6,107.018272,70.236717,330,418,518,1
122.1,51.5139,9,110.951481,226.75004,324,378,446,1
113.59,155.1444,8,109.163704,194.371381,404,493,557,1
106.7,279.4179,6,108.92358,91.685012,380,456,514,1
120.67,71.1396,9,111.288889,204.714508,325,418,515,1
118.86,402.6836,7,109.120741,175.596374,453,444,496,1
107.78,732.0275,3,102.465185,72.160493,278,407,545,1
104.54,205.2931,9,112.835185,101.621754,363,470,556,1
104.34,82.37,6,108.057901,147.676187,401,441,499,1
106.59,329.59,3,108.317531,96.425131,377,449,476,1
111.68,999.7216,6,105.401728,163.68108,432,443,485,1
108.95,647.7075,0,106.178025,52.44544,390,405,532,1
113.99,308.1819,5,111.221111,134.603509,424,397,500,1
101.29,1329.8856,11,107.561481,168.677742,436,482,528,1
107.48,966.9664,4,107.648889,87.528734,418,448,465,1
109.83,693.4416,13,108.79321,166.17045,355,436,507,1
100.58,133.3139,7,105.431852,111.218671,335,450,550,1
103.55,372.6876,7,106.973827,151.765195,370,440,500,1
101.2,413.2076,9,106.467654,106.962044,415,494,543,1
100.92,477.2544,8,105.595556,193.790444,401,427,457,1
121.42,75.4675,7,110.759506,128.637883,331,409,477,1
102.22,180.6604,9,105.677654,154.178329,420,430,485,1
103.59,496.6571,3,109.240494,149.089407,440,408,477,1
110.33,685.6979,11,109.182099,141.365819,334,453,492,1
124.81,36.5851,3,112.786667,142.212129,316,402,508,1
102.94,309.4979,5,105.417284,123.089228,441,461,503,1
118.25,201.5475,6,108.122963,165.15592,377,430,487,1
101.43,217.9444,11,106.301852,151.760873,402,415,458,1
99.44,92.8275,5,106.52963,141.373192,370,420,451,1
104.03,995.2244,8,111.084321,252.783864,402,444,489,1
103.32,513.2024,7,107.72716,166.221991,428,439,450,1
104.92,919.4451,11,107.735062,149.558503,374,428,477,1
100.64,19.2211,13,102.120988,45.544913,277,427,584,1
104.13,217.8011,6,104.032469,62.264876,376,443,513,1
111.76,445.3931,3,107.865309,129.484228,363,500,577,1
115.11,122.1844,10,106.209136,86.961398,413,421,476,1
108.79,766.29,19,110.916667,169.916709,416,443,515,1
117.5,221.6364,3,110.001605,149.230978,347,447,495,1
105.08,184.5011,11,106.627778,60.771627,382,347,481,1
103.83,198.7275,8,104.811235,74.855088,345,467,551,1
97.85,290.5324,4,103.316543,152.62822,496,455,507,1
106.14,113.6324,3,106.632222,75.539194,354,450,517,1
107.01,1640.8019,8,108.379506,167.877113,514,458,507,1
106.92,275.6931,3,105.575062,48.653769,409,423,491,1
104.22,396.8139,8,106.793457,126.414391,366,480,565,1
107.05,163.3016,5,108.845679,78.111414,392,425,485,1
106.68,982.71,8,107.31284,190.863677,477,461,518,1
107.33,205.0664,5,109.920617,125.795539,371,445,529,1
103.04,575.5576,6,107.550864,146.994488,388,477,547,1
106.31,2693.05,10,106.493086,150.505223,422,518,563,1
103.33,312.8216,7,105.726667,98.764475,411,435,478,1
113.15,303.0499,3,106.809877,207.895989,424,460,535,1
112.52,270.9419,5,105.849259,128.037418,493,458,509,1
114.82,288.8699,7,109.886049,137.047416,398,489,524,1
102.46,348.2259,5,106.58284,100.931846,342,494,523,1
102.07,30.8316,8,103.528148,53.298861,282,367,537,1
105.24,513.1476,7,109.774444,65.855308,315,367,464,1
103.6,143.3051,3,106.423457,124.239779,401,496,503,1
102.02,1561.7379,7,107.416914,134.71595,359,469,534,1
106.95,194.9779,9,106.881358,69.149003,353,452,556,1
103.08,60.0184,4,105.441975,90.13459,368,421,460,1
104.76,326.9544,7,107.052346,81.473555,373,471,551,1
98.71,479.1331,5,104.192469,78.882258,641,457,496,1
100.16,498.4424,4,106.079753,308.744825,443,399,443,1
103.23,931.8171,5,106.174815,211.121192,433,413,475,1
118.04,167.9611,4,110.809383,203.459906,339,408,474,1
102.27,134.0475,3,104.366543,47.284378,272,393,560,1
115.29,1309.4611,2,108.294815,193.874515,411,457,518,1
101.89,138.6891,3,102.697284,40.002431,287,448,567,1
102.94,558.5756,6,106.154444,65.712141,352,476,548,1
103.09,388.7584,7,108.757531,104.463575,490,432,500,1
104.97,160.7411,9,108.464198,117.03077,376,475,548,1
120.09,241.32,13,110.184815,235.030191,379,416,510,1
113.66,1050.0896,3,106.410988,100.163535,373,458,530,1
112.93,593.7576,12,110.605802,87.998677,320,385,467,1
104.74,471.4636,13,111.650247,81.349155,336,416,485,1
116.95,266.1516,8,109.680247,69.142223,346,422,456,1
103.61,293.7539,8,110.69358,125.594978,373,415,488,1
108.17,904.3179,1,106.98679,102.786302,326,505,595,1
113.67,541.8075,8,105.966296,140.283035,441,466,486,1
103.95,549.6251,4,105.10321,55.087374,372,492,511,1
99.97,143.0675,7,105.117778,125.669478,415,443,498,1
102.67,150.6291,6,105.132346,64.429338,385,418,491,1
101.83,305.2475,4,105.468889,95.657067,339,481,552,1
107.05,518.9236,9,113.262469,107.875278,349,446,519,1
108.98,1441.2771,1,107.831605,93.175233,352,421,481,1
110.37,198.07,4,110.906173,184.931267,341,460,512,1
104.75,618.0179,14,104.255185,61.869524,368,501,543,1
103.8,425.4059,12,107.818642,130.588094,380,467,539,1
109.55,739.5,12,105.321481,94.59185,288,435,541,1
101.77,394.7539,6,110.064074,105.982364,342,455,494,1
107.04,1057.4664,4,108.33679,160.220484,404,423,449,1
104.09,139.2931,11,107.015926,79.534737,324,412,519,1
103.67,322.4811,1,106.394198,84.781838,331,437,484,1
106.9,359.3424,5,108.350123,83.109656,382,505,525,1
104.79,290.5676,4,106.212222,101.498049,383,465,524,1
113.2,413.2331,4,112.175309,97.955648,416,451,515,1
107.33,1505.7499,2,109.587778,93.765578,350,469,513,1
105.46,123.1099,4,106.15642,68.062056,339,405,530,1
101.18,166.5259,3,105.254815,84.714838,399,477,541,1
110.76,120.2491,6,108.830494,200.730838,399,395,476,1
107.32,368.0499,5,106.76284,44.294237,387,414,517,1
102.47,116.0891,7,104.109012,67.235234,347,465,553,1
104.22,479.7416,2,106.629259,85.988588,380,462,502,1
103.78,863.3891,2,106.001975,149.926471,419,478,539,1
109.94,159.9611,5,108.948889,196.638409,461,395,421,1
118.94,697.9096,2,107.93642,201.272181,417,457,518,1
110.49,615.9444,8,106.882963,116.647254,357,409,447,1
120.59,194.7044,11,106.658642,177.782429,404,445,471,1
112.74,257.0259,6,108.132963,91.999239,378,481,541,1
105.77,1274.6624,7,104.963951,61.406785,409,409,490,1
122.37,228.3984,8,112.321235,172.554675,400,480,549,1
112.5,610.0616,7,110.329259,120.255539,456,439,521,1
109.16,1338.5996,5,106.985926,178.41271,375,425,499,1
99.67,230.4216,3,105.031728,224.940726,464,460,516,1
107.91,555.0731,4,106.490864,99.118835,438,453,513,1
103.85,319.8544,10,105.793333,136.58725,367,436,477,1
104.41,881.3675,7,107.581852,207.605198,414,393,461,1
113.84,973.3371,2,109.646543,124.916597,367,457,518,1
100.32,584.6011,4,107.84,194.466576,394,436,503,1
103.79,489.0099,4,105.406173,133.334331,435,446,477,1
105.17,1768.0916,7,107.702593,200.108911,429,442,489,1
104.32,1107.5824,2,108.798395,124.79125,386,441,519,1
99.52,488.59,7,104.451235,167.202955,430,463,518,1
105.93,652.5296,11,110.735062,90.344419,358,431,501,1
103.3,364.7451,4,109.59716,119.630591,334,454,490,1
112.25,3090.1019,4,111.115679,214.355123,442,485,549,1
103.69,496.0275,9,107.258765,125.977834,382,420,474,1
105.78,517.0299,8,108.163827,122.981303,375,470,540,1
99.94,234.3676,3,104.025062,194.772097,455,450,504,1
103.51,1052.2211,6,107.898025,158.69829,425,466,534,1
104.44,958.5331,4,108.247407,234.637832,440,422,499,1
105.72,445.8771,4,107.377654,190.229989,416,429,457,1
111.88,119.5131,10,107.23321,130.206072,410,492,542,1
109.29,423.5875,5,107.786049,75.43214,313,508,547,1
102,346.2024,3,106.389753,156.719599,402,435,498,1
105.31,288.0091,3,114.255802,139.087558,396,440,555,1
103.66,232.3011,12,105.429012,72.939865,339,456,530,1
105.52,312.49,3,106.816543,125.709204,402,496,530,1
102.57,513.8811,3,105.122593,86.688667,325,446,533,1
119.17,910.8336,10,109.726914,97.575957,338,377,465,1
109.93,1015.5404,8,110.643333,158.023543,335,402,460,1
103.96,696.9376,7,106.193827,247.149377,462,456,463,1
105.11,406.5411,8,110.498642,71.892359,356,435,492,1
102.04,91.9624,8,105.520247,77.293001,377,447,525,1
104.15,438.4275,6,105.093704,141.220732,364,419,459,1
106.08,398.9416,6,105.862716,66.845388,313,452,484,1
113.34,374.4676,4,107.275926,240.088587,430,396,445,1
117.24,369.7051,3,108.801852,164.06774,450,406,476,1
105.45,1838.4499,10,106.213827,158.985368,371,418,481,1
101.47,213.3299,7,107.351728,160.663999,390,424,502,1
115.58,764.87,11,109.521481,185.91949,559,465,497,1
114.95,184.5179,4,109.597901,177.324385,377,457,510,1
108.59,1509.1819,3,107.98321,116.055831,386,402,479,1
104.11,425.2299,5,107.657407,99.954127,345,460,514,1
101.93,564.3944,6,105.504568,116.28786,439,451,474,1
113.89,1567.1691,2,107.858272,150.107076,391,395,433,1
104.93,1470.3916,6,105.725556,88.19535,393,455,541,1
113.07,245.6336,6,112.949012,142.450009,369,432,521,1
123.3,163.2331,12,111.149506,258.394074,406,447,495,1
105.85,256.6491,6,105.944321,103.39614,371,448,478,1
101.58,465.4316,3,105.560617,68.015826,345,387,473,1
104.75,801.4416,6,107.489877,157.834517,429,405,459,1
104.02,458.2931,10,107.863086,222.04868,388,424,498,1
116.36,422.11,4,109.640123,141.636962,477,454,515,1
105.81,302.6475,9,106.590864,101.123656,399,456,506,1
103.81,366.3275,6,106.605556,125.498224,395,505,533,1
101.88,370.4075,4,106.908765,142.825579,400,457,493,1
105.98,347.5739,7,106.442222,96.679708,403,477,548,1
108.86,906.2291,4,105.35037,58.240708,388,412,506,1
102.9,112.5236,1,110.425062,148.930393,327,416,497,1
109.55,801.7291,3,106.941975,106.087289,362,481,516,1
101.91,665.4619,4,108.376667,202.603333,415,416,485,1
107.16,592.5964,9,109.008642,113.049158,330,489,545,1
102.73,485.4304,5,105.587901,144.855458,361,400,447,1
101.99,1170.7075,2,108.402099,218.918902,476,506,562,1
99.12,350.0259,3,110.406914,171.514917,400,437,495,1
104.7,575.0044,3,108.877778,139.19364,447,430,473,1
111.96,503.7675,10,107.82642,84.390737,346,500,520,1
111.04,415.5139,8,109.421975,177.673823,431,435,479,1
104.83,406.0364,9,105.666296,59.696946,334,463,557,1
104.55,244.7876,10,109.194198,162.791977,354,397,457,1
105.2,617.83,5,105.775185,89.739656,365,482,553,1
100.91,897.6699,4,108.908148,215.040839,389,418,498,1
105.24,489.9376,5,105.464074,102.829594,342,503,562,1
113.12,765.4099,5,107.672716,127.413728,400,429,490,1
109.76,1321.1651,8,109.134074,127.396034,315,446,529,1
99.84,538.1259,9,104.252222,141.586894,453,457,495,1
106.56,386.1675,2,107.130494,165.432668,428,413,491,1
103.54,1227.0484,3,108.893951,229.232295,368,435,470,1
108.23,1471.3451,4,107.566296,80.363748,360,501,564,1
103.98,160.9244,4,108.795309,136.725802,327,461,535,1
105.55,1705.8891,5,108.369383,145.94315,403,475,501,1
105.32,167.2436,11,105.327037,64.490586,381,408,535,1
102.21,153.3164,5,106.488765,178.539098,433,437,496,1
113.01,753.3051,12,107.994691,126.493591,391,460,514,1
105.02,1093.1075,6,107.757284,119.881714,421,452,493,1
105.82,917.1051,6,107.623457,179.31841,428,439,490,1
105.15,149.8936,2,105.026543,79.297461,344,470,533,1
108.5,859.9144,9,105.953704,94.540538,403,462,498,1
110.37,1664.5776,3,106.209136,193.046277,435,457,514,1
108.53,536.8,7,107.291235,67.125604,369,437,499,1
113.75,386.0284,12,111.390123,84.809763,355,430,506,1
108.84,304.4075,9,105.08679,103.818148,364,516,580,1
103.03,260.8379,5,109.523086,98.165465,350,455,496,1
102.76,248.1851,4,109.231605,239.265694,373,389,498,1
114.45,761.9859,4,107.260123,100.062961,444,360,516,1
111.06,482.9624,9,107.787901,139.549104,369,492,548,1
103.62,191.7376,7,104.831605,81.951349,383,399,498,1
109.58,676.1475,4,105.706543,165.162161,382,433,502,1
105.49,25.3371,7,107.064938,79.24003,317,432,523,1
103.28,174.6344,5,106.819877,136.958698,356,495,528,1
107.81,916.7875,6,106.517284,57.254285,349,511,563,1
114.63,1973.3564,4,106.145185,157.54679,460,450,516,1
107.49,272.0596,4,109.328642,173.76223,337,469,507,1
104.85,184.3099,5,107.147284,159.302289,372,467,524,1
103.15,127.4659,10,105.265802,55.384248,369,405,509,1
104.45,315.3179,4,107.62679,194.186802,425,456,542,1
108.59,691.1684,3,111.543333,180.505522,403,401,469,1
100.34,282.7675,3,105.139753,133.392335,384,453,537,1
116.83,829.5251,3,108.999136,143.298168,390,452,530,1
120.3,384.5496,8,112.478642,128.990236,404,395,495,1
106.69,119.68,7,106.38,57.506571,346,426,540,1
101.59,470.5459,4,103.53679,56.478627,294,417,546,1
105.31,670.6944,7,107.168889,130.500502,437,480,523,1
122.82,133.4499,8,112.879506,166.645391,341,397,497,1
122.16,121.0084,7,110.124815,193.789413,355,415,507,1
100.45,366.1196,5,106.60642,175.657736,370,440,489,1
105.6,272.3099,3,110.58963,99.547272,363,388,475,1
108.59,1275.4475,10,106.691358,102.71772,490,455,497,1
103.73,509.2899,4,108.130247,194.206312,441,439,468,1
98.77,131.9539,10,105.571481,208.973769,436,452,495,1
111.15,587.4275,5,108.554938,114.812469,391,444,514,1
106.09,140.2075,11,106.956173,118.85744,347,540,586,1
102.86,218.3371,7,109.025926,164.818556,340,465,529,1
104.04,395.1291,5,107.850864,138.266718,405,419,469,1
104.29,908.2371,6,106.839753,107.994483,352,547,569,1
102.75,269.0971,10,103.710864,59.637723,267,378,543,1
105.98,1698.8899,0,111.227531,174.333274,390,433,489,1
119.94,58.8819,7,113.049877,67.842454,365,392,477,1
111.25,505.8899,8,103.642963,130.399637,433,452,506,1
103.48,143.3136,7,104.934938,92.860297,319,460,534,1
105.02,712.1296,6,106.352593,97.986298,478,447,491,1
105.12,229.1491,4,106.481852,94.92669,351,498,521,1
103.49,248.6251,6,104.124568,63.284622,333,379,553,1
108.17,252.79,7,109.997531,137.121963,352,456,537,1
101.6,322.6004,3,104.549012,171.574907,453,413,489,1
102.77,131.8059,5,106.880864,123.866246,400,428,489,1
111.14,1035.1411,13,109.932222,148.165298,355,409,492,1
105.59,936.7616,3,107.161605,122.013462,406,467,530,1
110.46,488.38,2,109.625309,70.042608,352,414,481,1
107.08,732.5891,4,111.371358,85.837429,380,441,507,1
103.36,167.1096,12,107.067531,98.759115,338,481,531,1
109.17,1181.0051,1,110.978025,150.6796,340,482,493,1
114.38,552.3875,6,110.774938,87.530329,398,446,468,1
99.41,308.9379,8,104.373704,157.212509,450,446,495,1
117.99,164.4984,5,110.200494,192.858099,400,422,488,1
120.45,137.8716,5,109.37,103.772795,409,477,523,1
107.84,1614.5411,4,106.825309,159.075422,363,420,479,1
111.32,199.9376,6,107.089012,89.74272,359,513,546,1
101.41,643.0304,5,104.767037,219.865852,454,450,497,1
102.78,1240.3171,6,105.976914,205.23429,441,454,483,1
103.34,390.1291,6,108.036173,179.015471,352,405,503,1
104.5,637.06,3,107.03,156.504029,418,394,420,1
107.23,3009.9256,3,108.63321,166.129551,432,448,483,1
