@relation ceratocystis10
% ceratocystis_test_90_10_rgb_11_fs9_res10

@attribute feature2 numeric
@attribute feature5 numeric
@attribute feature23 numeric
@attribute feature27 numeric
@attribute feature32 numeric
@attribute feature34 numeric
@attribute feature35 numeric
@attribute feature45 numeric
@attribute class {1,2,3}

@data
131.500000000000,57.3611000000000,15,126.282716000000,20.1303550000000,291,299,497,1
131.230000000000,31.8044000000000,16,130.116790000000,16.4225610000000,235,294,527,1
130.830000000000,11.9100000000000,0,129.899877000000,7.26157300000000,246,465,960,1
131.530000000000,14.7739000000000,8,128.628025000000,8.06102800000000,226,289,606,1
132.900000000000,153.261100000000,4,129.309630000000,11.6720080000000,285,441,767,1
131.730000000000,6.72840000000000,12,131.390370000000,4.87775000000000,227,302,713,1
130.960000000000,40.4884000000000,1,130.262346000000,11.1751600000000,237,466,896,1
130.980000000000,5.25710000000000,11,131.561481000000,4.48654600000000,188,432,937,1
128.390000000000,25.9996000000000,7,125.547037000000,35.0162550000000,275,296,467,1
131.750000000000,8.85310000000000,15,130.385556000000,6.03067600000000,226,307,624,1
132.510000000000,47.1096000000000,2,131.283210000000,12.6414890000000,221,325,636,1
132.550000000000,4.14750000000000,7,132.358889000000,2.38339700000000,206,337,733,1
132.460000000000,31.1836000000000,6,127.978272000000,6.94678100000000,295,464,788,1
132.130000000000,33.3476000000000,5,132.280370000000,2.40159400000000,206,324,805,1
130.770000000000,23.2339000000000,3,128.205432000000,4.36714200000000,232,487,934,1
133.070000000000,13.3924000000000,7,128.998765000000,11.1631800000000,251,280,499,1
131.700000000000,18.7475000000000,7,130.015802000000,12.4800280000000,242,478,949,1
130.640000000000,70.5579000000000,18,130.800370000000,6.87136300000000,224,434,850,1
132.290000000000,51.8419000000000,4,131.103210000000,9.93987700000000,207,360,711,1
133.460000000000,7.50590000000000,8,131.755926000000,3.52398900000000,226,313,743,1
129.700000000000,14.3851000000000,8,126.792099000000,7.21731700000000,280,252,455,1
132.260000000000,49.1291000000000,15,130.234938000000,5.54672100000000,234,282,648,1
132.400000000000,56.4444000000000,7,130.619630000000,6.58293300000000,274,359,614,1
131.260000000000,19.9331000000000,15,131.178272000000,4.77240300000000,248,308,615,1
131.970000000000,6.40440000000000,2,132.154691000000,2.62669700000000,217,307,657,1
133.860000000000,6.25310000000000,9,131.584321000000,4.97849400000000,206,328,784,1
131.140000000000,12.4816000000000,2,129.824691000000,9.37051500000000,247,434,804,1
131.380000000000,33.7636000000000,8,131.099506000000,6.57926500000000,206,366,800,1
129.960000000000,12.4084000000000,13,129.044691000000,4.46012000000000,269,268,520,1
132.620000000000,12.8251000000000,17,131.350370000000,4.54024200000000,277,423,796,1
132.570000000000,63.8444000000000,11,129.245062000000,5.17661500000000,238,266,556,1
132.860000000000,8.89710000000000,1,131.535309000000,3.80789200000000,223,307,732,1
133.050000000000,27.8944000000000,4,131.578642000000,8.89560600000000,253,274,604,1
133.420000000000,9.89240000000000,17,131.497160000000,5.04629900000000,206,276,602,1
131.260000000000,4.78440000000000,8,131.398642000000,4.90363900000000,209,440,980,1
130.790000000000,30.6475000000000,3,128.885802000000,3.97208100000000,233,482,943,1
132.830000000000,55.7091000000000,1,129.832840000000,3.31053700000000,298,448,823,1
131.310000000000,6.94110000000000,9,128.729012000000,6.53442500000000,233,290,551,1
131.620000000000,199.057600000000,1,130.975062000000,11.4579500000000,228,317,615,1
132.400000000000,5.97390000000000,7,131.697160000000,3.76642200000000,227,317,758,1
128.520000000000,30.5411000000000,15,126.010494000000,11.5530850000000,278,283,463,1
132.960000000000,20.5891000000000,2,131.028148000000,3.60124500000000,224,445,923,1
132.150000000000,10.3184000000000,3,132.108642000000,3.24662000000000,197,305,732,1
130.790000000000,21.3100000000000,16,129.956420000000,10.6719830000000,267,459,799,1
130.460000000000,9.09790000000000,14,130.773333000000,11.9437880000000,234,453,919,1
131.190000000000,35.7819000000000,15,129.869753000000,8.15224800000000,220,293,635,1
130.080000000000,98.1616000000000,15,128.916790000000,21.1436160000000,257,259,486,1
132.650000000000,5.78750000000000,13,131.224691000000,7.97212100000000,228,314,615,1
132.870000000000,31.0800000000000,9,130.840123000000,4.72251000000000,229,271,588,1
132.650000000000,148.648400000000,3,131.222346000000,13.3024330000000,208,360,681,1
130.530000000000,3.42560000000000,10,131.078148000000,8.27947500000000,218,402,930,1
131.810000000000,20.9139000000000,5,128.186543000000,5.21070800000000,250,259,543,1
130.190000000000,72.0275000000000,20,130.314691000000,4.14620000000000,231,318,654,1
131.440000000000,39.1819000000000,7,128.507778000000,4.59278500000000,294,459,792,1
129.970000000000,29.7051000000000,12,129.056790000000,2.85165600000000,282,457,808,1
131.610000000000,7.73360000000000,13,130.368395000000,10.1788970000000,257,244,513,1
130.150000000000,10.2184000000000,5,127.484074000000,4.13623000000000,253,483,933,1
132.430000000000,15.8004000000000,9,127.626914000000,16.1674590000000,263,296,562,1
131.950000000000,4.14910000000000,4,130.764321000000,9.71646500000000,226,426,893,1
132.020000000000,25.0800000000000,6,129.928519000000,6.10532800000000,276,351,595,1
133.280000000000,8.46360000000000,2,132.204568000000,2.80595800000000,206,304,700,1
129.370000000000,24.5516000000000,9,124.080123000000,16.4673320000000,273,272,474,1
130.080000000000,24.3004000000000,1,126.545309000000,3.55835400000000,275,548,1007,1
132.400000000000,1.78590000000000,6,132.052840000000,3.91736900000000,198,403,962,1
132.740000000000,24.8100000000000,11,131.695309000000,3.56050600000000,262,344,669,1
131.770000000000,13.6424000000000,3,132.318148000000,2.56711300000000,205,323,744,1
132.750000000000,29.8179000000000,17,131.652222000000,8.00718100000000,208,342,751,1
133.510000000000,12.0275000000000,8,132.169259000000,3.26879300000000,196,333,841,1
132.940000000000,14.4651000000000,4,128.580617000000,3.70554000000000,244,535,1021,1
131.740000000000,18.1184000000000,7,132.114444000000,3.40422100000000,185,316,761,1
129.960000000000,89.5804000000000,6,127.216543000000,6.54495200000000,279,486,833,1
130.980000000000,15.9451000000000,4,129.664198000000,5.30410500000000,227,469,1014,1
130.900000000000,55.1475000000000,2,129.730247000000,4.38250000000000,271,427,810,1
133.430000000000,22.9136000000000,13,131.299506000000,4.28746400000000,243,330,706,1
131.960000000000,18.1900000000000,1,131.664074000000,2.94989300000000,190,311,707,1
131.610000000000,167.553100000000,11,131.365926000000,8.61083000000000,222,323,637,1
131.690000000000,22.1000000000000,9,132.102840000000,2.97132800000000,190,354,896,1
130.850000000000,33.7931000000000,15,131.088519000000,12.2409480000000,210,372,811,1
132.150000000000,37.9091000000000,13,129.969012000000,5.87203100000000,201,318,678,1
132.660000000000,92.2756000000000,2,131.832716000000,4.38697900000000,207,311,699,1
131.020000000000,6.62960000000000,8,130.999753000000,5.23385400000000,208,454,949,1
133.080000000000,4.54510000000000,11,131.775802000000,3.40459200000000,214,290,629,1
130.850000000000,135.293900000000,11,127.167037000000,19.3461040000000,279,310,590,1
131.910000000000,35.2156000000000,4,126.835926000000,3.30204900000000,272,566,1026,1
131.560000000000,38.6896000000000,2,130.589383000000,4.06728400000000,216,486,1018,1
130.900000000000,41.4700000000000,3,130.977037000000,6.96375700000000,194,346,712,1
132.020000000000,63.4216000000000,4,131.407654000000,11.6785050000000,252,275,565,1
129.880000000000,35.6336000000000,5,123.540864000000,8.43615200000000,277,290,491,1
132.990000000000,9.34510000000000,3,132.340370000000,3.27237900000000,189,322,831,1
131.970000000000,42.6611000000000,20,131.305432000000,10.8836710000000,235,409,797,1
131.950000000000,23.2300000000000,6,131.209753000000,11.6784190000000,218,375,728,1
132,47.0371000000000,20,131.864321000000,12.3411600000000,236,390,761,1
131.840000000000,25.9819000000000,3,129.146049000000,5.86246100000000,234,489,909,1
133,12.6100000000000,4,132.276667000000,3.10150400000000,188,321,773,1
131.280000000000,23.1196000000000,13,128.371852000000,21.2914600000000,261,310,644,1
131.270000000000,67.3124000000000,4,129.729012000000,18.0328770000000,220,341,659,1
129.390000000000,74.6900000000000,6,125.405432000000,12.0503510000000,270,306,494,1
131.760000000000,51.4499000000000,14,131.994321000000,4.53007700000000,238,363,816,1
131.060000000000,34.4139000000000,11,128.562222000000,8.79864100000000,252,433,745,1
131.850000000000,7.46910000000000,6,131.649136000000,5.18505200000000,199,344,838,1
131.180000000000,13.8091000000000,15,131.287284000000,4.63239800000000,217,296,643,1
130,6.27310000000000,9,131.369877000000,5.41803800000000,215,405,882,1
132.110000000000,65.4875000000000,3,127.949877000000,4.93397100000000,239,533,1017,1
132.480000000000,78.0651000000000,4,128.708642000000,4.49550100000000,237,499,981,1
129.320000000000,43.9275000000000,17,129.409136000000,5.01245200000000,260,270,533,1
130.580000000000,48.4516000000000,2,128.640494000000,8.21558400000000,246,490,916,1
131.470000000000,14.5016000000000,11,127.379630000000,9.57145800000000,258,294,550,1
131.550000000000,25.4656000000000,9,127.282469000000,5.22779200000000,306,473,784,1
132.360000000000,9.36750000000000,5,132.370000000000,3.15228300000000,200,354,821,1
131.150000000000,35.8675000000000,4,129.229506000000,11.2162090000000,247,307,495,1
130.480000000000,55.8075000000000,8,126.896049000000,10.2873000000000,264,462,787,1
132.260000000000,30.7524000000000,6,131.044691000000,4.08938900000000,261,295,610,1
129.990000000000,47.3531000000000,17,128.954198000000,5.74860700000000,284,264,509,1
131.850000000000,28.5616000000000,6,130.925802000000,4.58090000000000,258,294,578,1
132.980000000000,33.0179000000000,11,131.942963000000,6.89565100000000,204,305,675,1
131.580000000000,18.7539000000000,15,130.176543000000,6.68517500000000,274,332,572,1
134.320000000000,5.73840000000000,6,132.352593000000,4.20015600000000,202,313,646,1
131.310000000000,10.9400000000000,5,128.508889000000,18.6599160000000,265,303,484,1
133.350000000000,64.7764000000000,2,130.671111000000,2.87271000000000,224,473,910,1
131.890000000000,39.1836000000000,10,128.966914000000,9.85434900000000,271,314,599,1
132.690000000000,3.68910000000000,14,130.902346000000,5.05072500000000,221,302,691,1
130.640000000000,19.0091000000000,2,129.461728000000,3.40051200000000,221,467,956,1
131.310000000000,58.4436000000000,6,131.407037000000,14.2068770000000,227,352,687,1
131.950000000000,28.5251000000000,7,128.556296000000,15.3801070000000,265,306,490,1
132.990000000000,136.428400000000,5,131.424938000000,9.25262300000000,231,347,721,1
132.380000000000,35.0731000000000,2,131.143457000000,3.94377100000000,225,293,638,1
130.080000000000,3.68760000000000,6,130.750494000000,7.19887800000000,224,428,970,1
130.640000000000,72.7844000000000,6,130.412840000000,11.9402210000000,241,474,932,1
132.840000000000,6.79760000000000,10,129.207407000000,9.00070900000000,276,297,543,1
132.710000000000,12.6131000000000,6,131.540000000000,3.64776800000000,229,277,691,1
129.890000000000,37.7875000000000,14,131.489136000000,4.44367400000000,216,356,851,1
128.990000000000,9.20190000000000,12,125.222593000000,34.2763100000000,303,318,551,1
126.420000000000,37.9500000000000,8,125.501111000000,28.7859460000000,261,320,527,1
132.510000000000,8.35040000000000,12,131.391481000000,4.90039800000000,218,293,667,1
132.170000000000,3.66240000000000,14,130.544938000000,3.97573900000000,195,304,679,1
132.930000000000,3.11040000000000,3,132.240494000000,2.59180100000000,236,343,760,1
130,10.0179000000000,8,128.907160000000,7.34622500000000,232,319,615,1
131.540000000000,17.8916000000000,8,128.315802000000,8.67098800000000,278,300,585,1
129.480000000000,28.0344000000000,3,126.261728000000,18.6698450000000,268,243,450,1
130.890000000000,16.9256000000000,16,131.102469000000,13.4379500000000,229,404,833,1
131.310000000000,1.81000000000000,16,132.058025000000,2.79302800000000,220,299,666,1
132.740000000000,39.7604000000000,20,130.206296000000,8.11882900000000,232,307,641,1
131.290000000000,4.43640000000000,7,131.269383000000,4.29854400000000,248,302,677,1
131.820000000000,23.0731000000000,7,131.275802000000,4.94458800000000,200,352,800,1
132.740000000000,23.4596000000000,5,129.984568000000,3.69860200000000,235,489,919,1
131.090000000000,23.2459000000000,12,125.973333000000,6.30984800000000,271,287,533,1
132.040000000000,3.38760000000000,11,132.009012000000,6.69697100000000,214,294,608,1
131.160000000000,7.06910000000000,10,131.340494000000,9.83675700000000,221,457,904,1
132.480000000000,3.41390000000000,8,131.364321000000,3.13414600000000,204,303,695,1
132.180000000000,29.7084000000000,0,131.010988000000,8.34595200000000,216,335,660,1
133.620000000000,27.9116000000000,0,131.653951000000,4.71295600000000,209,311,718,1
132.680000000000,32.9131000000000,30,130.779753000000,10.1589480000000,252,293,565,1
126.950000000000,68.7491000000000,12,125.300494000000,29.4185580000000,252,318,514,1
130.450000000000,16.3104000000000,16,125.025062000000,14.8311950000000,256,305,487,1
131.710000000000,15.6836000000000,19,131.913333000000,6.98123000000000,219,334,680,1
132.320000000000,12.8100000000000,9,131.353580000000,8.45635200000000,238,351,689,1
129.860000000000,15.6300000000000,7,130.034691000000,3.37879700000000,214,460,963,1
129.680000000000,13.7899000000000,13,128.822840000000,5.38828300000000,260,274,505,1
131.980000000000,21.9500000000000,11,127.185926000000,16.8446600000000,264,310,546,1
129.940000000000,9.20990000000000,7,130.795679000000,2.85574800000000,219,417,948,1
128.930000000000,23.0619000000000,10,125.938272000000,10.7376800000000,281,262,448,1
130.370000000000,56.4100000000000,8,127.764198000000,5.53622200000000,267,506,981,1
132.080000000000,85.8000000000000,3,128.265062000000,7.20597000000000,243,469,924,1
132.220000000000,35.4300000000000,9,132.304198000000,2.79801600000000,204,369,852,1
131.410000000000,3.62000000000000,6,130.565679000000,9.44860600000000,232,461,919,1
130.980000000000,6.99760000000000,20,131.574691000000,3.44254800000000,208,387,911,1
131.570000000000,43.2856000000000,13,130.435556000000,4.37808500000000,241,273,585,1
129.780000000000,7.74510000000000,11,130.961235000000,4.85175100000000,268,400,756,1
128.560000000000,116.765100000000,8,123.167284000000,12.5992350000000,290,302,506,1
131.080000000000,6.39760000000000,5,131.064691000000,8.62187700000000,234,393,728,1
128.430000000000,67.8564000000000,12,122.675926000000,20.0517700000000,248,292,481,1
132.160000000000,3.51390000000000,9,130.890988000000,5.07511900000000,225,294,646,1
131.010000000000,43.8899000000000,3,127.466420000000,7.00617100000000,250,497,941,1
131.320000000000,17.8616000000000,12,132.140000000000,2.28268400000000,200,350,873,1
